60; 0.146090016098041; 0.235855927535249; 0.167023210182838; 0.0715559687916037; 0.0716659028225053; 0.0715732596477123
63; 0.154339844125609; 0.207396941996926; 0.184016454758436; 0.0700594391766603; 0.0734075339903502; 0.0719790043601991
37; 0.134802434214422; 0.186030978985067; 0.164191785812624; 0.0659471833374892; 0.0676811342803572; 0.0646411476058311
3; 0.142370838096; 0.220423348693746; 0.168582953457983; 0.0688645663166702; 0.067069137945888; 0.0659888789749788
7; 0.142399472410466; 0.189004942484489; 0.173486026770368; 0.0660706272642035; 0.0664884165295979; 0.0671778423997024
90; 0.145313901815192; 0.203177851088903; 0.165098066978306; 0.068435795722404; 0.0677705744546662; 0.0692427724748141
72; 0.155618102677484; 0.196751909569379; 0.18600583670285; 0.0733950493278868; 0.0741760653776074; 0.0744381262551841
71; 0.146290992551607; 0.247203822018508; 0.197711707726999; 0.0713514971981522; 0.0720490241128635; 0.0707986266092984
1; 0.13601811453794; 0.202499206177003; 0.169306161676601; 0.0664977778497582; 0.0672278298894242; 0.0680528570116114
45; 0.138285429454624; 0.202168806786365; 0.17291517921653; 0.0666708206713688; 0.0678237292920297; 0.0673270970997157
38; 0.141792349557004; 0.188631115955387; 0.157363625691284; 0.0684052583907882; 0.0669122468762159; 0.0662875110077825
23; 0.134018669034413; 0.176164880222028; 0.157739811439821; 0.0636347717329773; 0.0648666804120469; 0.0646765134564501
19; 0.143333125528133; 0.202822070465455; 0.193256192005032; 0.0691076986169315; 0.0675069387659231; 0.0696232907317997
30; 0.140679590838165; 0.196896684736892; 0.16924691533901; 0.0697474465246008; 0.067350830523083; 0.0682177612662825
8; 0.145790827557449; 0.213166634135278; 0.194504343193954; 0.0687282007210461; 0.0700277346703422; 0.069641613414406
26; 0.143016634360299; 0.167682615902238; 0.175166926854027; 0.069305826781508; 0.0722848658066512; 0.0683230302847064
93; 0.136291089331404; 0.215646714108773; 0.171410392117004; 0.0645978804324354; 0.0647885387897434; 0.0657182692661174
89; 0.139968063193465; 0.212781060884905; 0.176730166583417; 0.0681097182217046; 0.0692468359191009; 0.0679165359111977
87; 0.147274536880647; 0.205813999854347; 0.173433029979502; 0.066759307585331; 0.0682408967578407; 0.0676660399522598
67; 0.136120789232333; 0.186293096701575; 0.161395246150396; 0.0674137869898683; 0.0658348261852006; 0.0663173931522712
74; 0.145471751838273; 0.182250193257883; 0.169639352008468; 0.0662636013385528; 0.0668844836839891; 0.0667594861154727
69; 0.138401403654355; 0.215823914687926; 0.158911189094349; 0.0657925942899215; 0.0666819431783847; 0.0658524159637706
66; 0.135494775112876; 0.195456578967548; 0.153424460947708; 0.0648970630919765; 0.0646753598032914; 0.0634139183313366
16; 0.138673661147128; 0.182161691261853; 0.17153219388857; 0.0679223592275603; 0.0680978071358214; 0.0664672926746685
80; 0.133742513852115; 0.17255480972687; 0.161912872850921; 0.0630174375579588; 0.0635657200845442; 0.0637186829854786
5; 0.134635528808686; 0.192421780705044; 0.165647691055433; 0.0644532694423567; 0.0668204006514209; 0.0638864459474407
94; 0.143316289216131; 0.180834329722376; 0.163392746047691; 0.0668444863449898; 0.0677097180227278; 0.0662582486311532
62; 0.147145552811439; 0.206619591033547; 0.163829488658128; 0.0658963056304216; 0.0692659159587937; 0.0700513815037881
11; 0.131358899676759; 0.169084151410607; 0.15270783434323; 0.0642551976941252; 0.0638386976639815; 0.0630490737375072
24; 0.136788468604109; 0.205289160395926; 0.154245817047523; 0.068126500140447; 0.0653021165106584; 0.0684584306340103
36; 0.138805427703856; 0.198296479083249; 0.173525842911171; 0.0657435673213263; 0.0651692891171064; 0.0645369854894624
64; 0.137744628207028; 0.188325705690662; 0.172114012553249; 0.0667198440187411; 0.0673786119166392; 0.0672719659610213
20; 0.132885120906159; 0.178982306489186; 0.162856792476991; 0.0658522949508815; 0.0649450946297884; 0.0643438074532012
29; 0.139229370846313; 0.224937015138819; 0.160320019639601; 0.0685811735345997; 0.0686584382690905; 0.068163588581695
99; 0.133451004050628; 0.17947148844692; 0.155536540445161; 0.0653821731002521; 0.0669816354617869; 0.0656588095758423
